Start,Team,Games,Wins,Draws,Losses,Points,No,Scored,Against,End
[4, 'Manchester United',38,21,7,10,70, nan,58,39, 19]
[6, 'Manchester United',38,19,7,12,64, nan,44,40, 4]
[5, 'Manchester United',38,21,4,13,67, nan,50,38, 12]
[4, 'Manchester United',38,22,4,12,70, nan,56,38, 18]
[6, 'Manchester United',38,21,5,12,68, nan,56,41, 15]
[6, 'Manchester United',38,20,8,10,68, nan,65,39, 26]
[5, 'Manchester United',38,20,3,15,63, nan,49,42, 7]
[5, 'Manchester United',38,20,5,13,65, nan,52,42, 10]
[5, 'Manchester United',38,21,3,14,66, nan,51,43, 8]
[4, 'Manchester United',38,22,5,11,71, nan,57,39, 18]
[3, 'Manchester United',38,22,4,12,70, nan,53,40, 13]
[4, 'Manchester United',38,23,4,11,73, nan,58,42, 16]
[4, 'Manchester United',38,21,4,13,67, nan,52,43, 9]
[5, 'Manchester United',38,21,2,15,65, nan,52,43, 9]
[5, 'Manchester United',38,21,4,13,67, nan,57,36, 21]
[4, 'Manchester United',38,22,3,13,69, nan,55,42, 13]
[4, 'Manchester United',38,24,2,12,74, nan,58,44, 14]
[4, 'Manchester United',38,21,5,12,68, nan,47,38, 9]
[6, 'Manchester United',38,21,3,14,66, nan,55,45, 10]
[4, 'Manchester United',38,21,4,13,67, nan,52,49, 3]
[5, 'Manchester United',38,22,5,11,71, nan,55,40, 15]
[3, 'Manchester United',38,21,4,13,67, nan,50,40, 10]
[5, 'Manchester United',38,23,4,11,73, nan,55,37, 18]
[4, 'Manchester United',38,22,4,12,70, nan,56,43, 13]
[4, 'Manchester United',38,22,8,8,74, nan,53,37, 16]
[4, 'Manchester United',38,21,6,11,69, nan,53,41, 12]
[4, 'Manchester United',38,21,7,10,70, nan,57,39, 18]
[5, 'Manchester United',38,22,3,13,69, nan,56,42, 14]
[4, 'Manchester United',38,22,6,10,72, nan,51,36, 15]
[4, 'Manchester United',38,22,3,13,69, nan,56,42, 14]
[5, 'Manchester United',38,19,5,14,62, nan,50,47, 3]
[5, 'Manchester United',38,20,5,13,65, nan,50,43, 7]
[3, 'Manchester United',38,23,4,11,73, nan,53,35, 18]
[6, 'Manchester United',38,21,5,12,68, nan,52,39, 13]
[3, 'Manchester United',38,22,8,8,74, nan,53,35, 18]
[4, 'Manchester United',38,20,6,12,66, nan,46,38, 8]
[5, 'Manchester United',38,20,8,10,68, nan,53,37, 16]
[4, 'Manchester United',38,22,6,10,72, nan,59,41, 18]
[7, 'Manchester United',38,20,5,13,65, nan,54,41, 13]
[3, 'Manchester United',38,22,4,12,70, nan,61,42, 19]
[5, 'Manchester United',38,21,3,14,66, nan,53,41, 12]
[4, 'Manchester United',38,22,3,13,69, nan,55,45, 10]
[3, 'Manchester United',38,23,3,12,72, nan,52,41, 11]
[4, 'Manchester United',38,22,4,12,70, nan,55,41, 14]
[4, 'Manchester United',38,21,4,13,67, nan,55,39, 16]
[5, 'Manchester United',38,22,5,11,71, nan,49,37, 12]
[6, 'Manchester United',38,21,4,13,67, nan,48,41, 7]
[6, 'Manchester United',38,21,2,15,65, nan,47,48, -1]
[5, 'Manchester United',38,21,3,14,66, nan,52,42, 10]
[3, 'Manchester United',38,21,6,11,69, nan,55,39, 16]
[4, 'Manchester United',38,22,3,13,69, nan,49,40, 9]
[5, 'Manchester United',38,21,5,12,68, nan,52,43, 9]
[7, 'Manchester United',38,20,4,14,64, nan,52,47, 5]
[4, 'Manchester United',38,22,4,12,70, nan,48,41, 7]
[5, 'Manchester United',38,21,3,14,66, nan,51,43, 8]
[5, 'Manchester United',38,22,6,10,72, nan,52,38, 14]
[5, 'Manchester United',38,22,5,11,71, nan,54,42, 12]
[4, 'Manchester United',38,22,6,10,72, nan,53,38, 15]
[5, 'Manchester United',38,22,4,12,70, nan,53,44, 9]
[4, 'Manchester United',38,21,8,9,71, nan,54,35, 19]
[5, 'Manchester United',38,20,7,11,67, nan,48,35, 13]
[3, 'Manchester United',38,23,5,10,74, nan,58,42, 16]
[5, 'Manchester United',38,20,8,10,68, nan,51,40, 11]
[7, 'Manchester United',38,21,2,15,65, nan,61,44, 17]
[5, 'Manchester United',38,20,6,12,66, nan,53,41, 12]
[5, 'Manchester United',38,21,5,12,68, nan,52,41, 11]
[4, 'Manchester United',38,22,6,10,72, nan,55,41, 14]
[4, 'Manchester United',38,23,3,12,72, nan,53,40, 13]
[5, 'Manchester United',38,21,5,12,68, nan,54,39, 15]
[6, 'Manchester United',38,20,5,13,65, nan,47,44, 3]
[5, 'Manchester United',38,22,2,14,68, nan,55,45, 10]
[5, 'Manchester United',38,20,7,11,67, nan,55,43, 12]
[5, 'Manchester United',38,20,5,13,65, nan,56,42, 14]
[4, 'Manchester United',38,22,2,14,68, nan,54,44, 10]
[7, 'Manchester United',38,20,5,13,65, nan,58,47, 11]
[4, 'Manchester United',38,22,6,10,72, nan,52,38, 14]
[4, 'Manchester United',38,21,4,13,67, nan,52,41, 11]
[4, 'Manchester United',38,23,3,12,72, nan,53,40, 13]
[4, 'Manchester United',38,21,6,11,69, nan,53,43, 10]
[4, 'Manchester United',38,21,5,12,68, nan,54,42, 12]
[4, 'Manchester United',38,21,7,10,70, nan,48,39, 9]
[3, 'Manchester United',38,23,5,10,74, nan,54,36, 18]
[5, 'Manchester United',38,21,6,11,69, nan,49,39, 10]
[5, 'Manchester United',38,22,3,13,69, nan,53,42, 11]
[8, 'Manchester United',38,19,3,16,60, nan,46,44, 2]
[6, 'Manchester United',38,19,4,15,61, nan,49,43, 6]
[5, 'Manchester United',38,20,3,15,63, nan,49,45, 4]
[5, 'Manchester United',38,21,3,14,66, nan,51,41, 10]
[5, 'Manchester United',38,20,3,15,63, nan,53,44, 9]
[6, 'Manchester United',38,22,4,12,70, nan,54,37, 17]
[5, 'Manchester United',38,22,4,12,70, nan,53,42, 11]
[4, 'Manchester United',38,23,6,9,75, nan,58,40, 18]
[6, 'Manchester United',38,21,4,13,67, nan,51,41, 10]
[4, 'Manchester United',38,23,4,11,73, nan,51,35, 16]
[4, 'Manchester United',38,23,4,11,73, nan,55,39, 16]
[5, 'Manchester United',38,20,5,13,65, nan,47,44, 3]
[4, 'Manchester United',38,23,4,11,73, nan,56,42, 14]
[4, 'Manchester United',38,22,4,12,70, nan,53,41, 12]
[5, 'Manchester United',38,22,3,13,69, nan,48,41, 7]
[4, 'Manchester United',38,21,5,12,68, nan,51,43, 8]
[5, 'Manchester United',38,22,7,9,73, nan,56,35, 21]
[5, 'Manchester United',38,22,3,13,69, nan,51,42, 9]
[3, 'Manchester United',38,23,7,8,76, nan,54,33, 21]
[4, 'Manchester United',38,22,4,12,70, nan,56,40, 16]
[3, 'Manchester United',38,23,4,11,73, nan,62,40, 22]
[6, 'Manchester United',38,22,3,13,69, nan,54,38, 16]
[5, 'Manchester United',38,21,4,13,67, nan,50,43, 7]
[6, 'Manchester United',38,20,7,11,67, nan,55,40, 15]
[4, 'Manchester United',38,21,6,11,69, nan,53,44, 9]
[4, 'Manchester United',38,23,5,10,74, nan,55,40, 15]
[5, 'Manchester United',38,22,3,13,69, nan,54,47, 7]
[4, 'Manchester United',38,21,4,13,67, nan,51,41, 10]
[7, 'Manchester United',38,21,3,14,66, nan,52,44, 8]
[6, 'Manchester United',38,20,3,15,63, nan,55,41, 14]
[3, 'Manchester United',38,22,4,12,70, nan,54,39, 15]
[4, 'Manchester United',38,23,5,10,74, nan,55,36, 19]
[5, 'Manchester United',38,23,3,12,72, nan,58,38, 20]
[6, 'Manchester United',38,21,6,11,69, nan,52,37, 15]
[6, 'Manchester United',38,20,3,15,63, nan,51,45, 6]
[4, 'Manchester United',38,22,6,10,72, nan,59,36, 23]
[6, 'Manchester United',38,21,4,13,67, nan,54,41, 13]
[4, 'Manchester United',38,23,4,11,73, nan,55,37, 18]
[5, 'Manchester United',38,21,4,13,67, nan,53,43, 10]
[4, 'Manchester United',38,21,4,13,67, nan,59,42, 17]
[4, 'Manchester United',38,21,5,12,68, nan,53,41, 12]
[3, 'Manchester United',38,23,4,11,73, nan,56,39, 17]
[6, 'Manchester United',38,22,4,12,70, nan,53,43, 10]
[4, 'Manchester United',38,20,6,12,66, nan,57,42, 15]
[4, 'Manchester United',38,23,4,11,73, nan,55,42, 13]
[5, 'Manchester United',38,21,6,11,69, nan,47,39, 8]
[5, 'Manchester United',38,20,6,12,66, nan,52,40, 12]
[4, 'Manchester United',38,22,5,11,71, nan,56,36, 20]
[4, 'Manchester United',38,22,7,9,73, nan,51,37, 14]
[5, 'Manchester United',38,20,9,9,69, nan,53,36, 17]
[5, 'Manchester United',38,21,5,12,68, nan,48,41, 7]
[4, 'Manchester United',38,21,5,12,68, nan,54,40, 14]
[4, 'Manchester United',38,23,4,11,73, nan,55,38, 17]
[5, 'Manchester United',38,21,3,14,66, nan,50,44, 6]
[4, 'Manchester United',38,20,7,11,67, nan,47,38, 9]
[5, 'Manchester United',38,22,5,11,71, nan,56,41, 15]
[4, 'Manchester United',38,21,4,13,67, nan,50,42, 8]
[4, 'Manchester United',38,22,4,12,70, nan,52,41, 11]
[5, 'Manchester United',38,20,5,13,65, nan,51,39, 12]
[6, 'Manchester United',38,20,4,14,64, nan,47,40, 7]
[4, 'Manchester United',38,22,2,14,68, nan,48,41, 7]
[3, 'Manchester United',38,20,8,10,68, nan,50,39, 11]
[5, 'Manchester United',38,20,5,13,65, nan,54,42, 12]
[5, 'Manchester United',38,23,5,10,74, nan,56,38, 18]
[5, 'Manchester United',38,20,7,11,67, nan,53,47, 6]
[4, 'Manchester United',38,20,7,11,67, nan,51,40, 11]
[4, 'Manchester United',38,25,4,9,79, nan,59,33, 26]
[6, 'Manchester United',38,21,6,11,69, nan,49,39, 10]
[6, 'Manchester United',38,21,5,12,68, nan,60,43, 17]
[7, 'Manchester United',38,20,3,15,63, nan,53,44, 9]
[5, 'Manchester United',38,20,6,12,66, nan,52,40, 12]
[3, 'Manchester United',38,23,5,10,74, nan,55,39, 16]
[4, 'Manchester United',38,23,4,11,73, nan,52,36, 16]
[6, 'Manchester United',38,20,4,14,64, nan,55,46, 9]
[3, 'Manchester United',38,23,5,10,74, nan,55,38, 17]
[4, 'Manchester United',38,22,4,12,70, nan,52,41, 11]
[3, 'Manchester United',38,24,2,12,74, nan,57,40, 17]
[4, 'Manchester United',38,22,2,14,68, nan,55,44, 11]
[5, 'Manchester United',38,23,2,13,71, nan,53,40, 13]
[5, 'Manchester United',38,21,2,15,65, nan,47,48, -1]
[4, 'Manchester United',38,20,6,12,66, nan,51,39, 12]
[4, 'Manchester United',38,23,2,13,71, nan,58,43, 15]
[5, 'Manchester United',38,21,5,12,68, nan,47,44, 3]
[5, 'Manchester United',38,22,3,13,69, nan,59,45, 14]
[3, 'Manchester United',38,22,7,9,73, nan,56,38, 18]
[3, 'Manchester United',38,23,3,12,72, nan,51,37, 14]
[6, 'Manchester United',38,21,2,15,65, nan,54,48, 6]
[6, 'Manchester United',38,20,5,13,65, nan,56,43, 13]
[4, 'Manchester United',38,21,3,14,66, nan,49,42, 7]
[5, 'Manchester United',38,20,5,13,65, nan,54,41, 13]
[4, 'Manchester United',38,21,4,13,67, nan,51,43, 8]
[6, 'Manchester United',38,21,4,13,67, nan,49,42, 7]
[4, 'Manchester United',38,21,6,11,69, nan,51,38, 13]
[3, 'Manchester United',38,23,4,11,73, nan,57,38, 19]
[3, 'Manchester United',38,23,3,12,72, nan,53,42, 11]
[6, 'Manchester United',38,21,4,13,67, nan,51,42, 9]
[6, 'Manchester United',38,20,4,14,64, nan,52,51, 1]
[5, 'Manchester United',38,22,3,13,69, nan,48,37, 11]
[4, 'Manchester United',38,21,6,11,69, nan,49,38, 11]
[4, 'Manchester United',38,23,2,13,71, nan,60,39, 21]
[5, 'Manchester United',38,21,4,13,67, nan,56,41, 15]
[5, 'Manchester United',38,21,4,13,67, nan,44,38, 6]
[4, 'Manchester United',38,22,7,9,73, nan,57,38, 19]
[4, 'Manchester United',38,21,2,15,65, nan,48,43, 5]
[3, 'Manchester United',38,21,5,12,68, nan,56,40, 16]
[4, 'Manchester United',38,21,5,12,68, nan,48,39, 9]
[4, 'Manchester United',38,20,7,11,67, nan,47,40, 7]
[5, 'Manchester United',38,22,4,12,70, nan,52,38, 14]
[4, 'Manchester United',38,23,4,11,73, nan,57,40, 17]
[5, 'Manchester United',38,22,5,11,71, nan,52,38, 14]
[4, 'Manchester United',38,21,7,10,70, nan,53,39, 14]
[4, 'Manchester United',38,21,5,12,68, nan,58,42, 16]
[5, 'Manchester United',38,20,5,13,65, nan,55,40, 15]
[4, 'Manchester United',38,22,3,13,69, nan,54,43, 11]
[5, 'Manchester United',38,19,7,12,64, nan,48,45, 3]
[5, 'Manchester United',38,22,4,12,70, nan,60,40, 20]
[4, 'Manchester United',38,23,4,11,73, nan,50,39, 11]
[4, 'Manchester United',38,23,2,13,71, nan,52,41, 11]
[4, 'Manchester United',38,21,7,10,70, nan,55,38, 17]
[5, 'Manchester United',38,21,4,13,67, nan,55,36, 19]
[4, 'Manchester United',38,23,4,11,73, nan,57,41, 16]
[4, 'Manchester United',38,22,4,12,70, nan,62,40, 22]
[4, 'Manchester United',38,22,7,9,73, nan,55,37, 18]
[6, 'Manchester United',38,18,7,13,61, nan,47,42, 5]
[7, 'Manchester United',38,20,4,14,64, nan,54,43, 11]
[4, 'Manchester United',38,23,3,12,72, nan,53,37, 16]
[5, 'Manchester United',38,22,4,12,70, nan,46,39, 7]
[5, 'Manchester United',38,20,6,12,66, nan,49,39, 10]
[4, 'Manchester United',38,21,6,11,69, nan,49,40, 9]
[3, 'Manchester United',38,25,3,10,78, nan,57,38, 19]
[3, 'Manchester United',38,23,6,9,75, nan,60,36, 24]
[4, 'Manchester United',38,22,7,9,73, nan,49,33, 16]
[5, 'Manchester United',38,21,4,13,67, nan,53,42, 11]
[5, 'Manchester United',38,20,4,14,64, nan,50,45, 5]
[6, 'Manchester United',38,21,3,14,66, nan,54,41, 13]
[3, 'Manchester United',38,23,5,10,74, nan,57,41, 16]
[7, 'Manchester United',38,20,5,13,65, nan,47,42, 5]
[4, 'Manchester United',38,23,4,11,73, nan,53,39, 14]
[5, 'Manchester United',38,23,3,12,72, nan,57,39, 18]
[4, 'Manchester United',38,22,2,14,68, nan,52,43, 9]
[3, 'Manchester United',38,23,5,10,74, nan,54,35, 19]
[5, 'Manchester United',38,21,5,12,68, nan,52,41, 11]
[5, 'Manchester United',38,21,6,11,69, nan,56,43, 13]
[4, 'Manchester United',38,22,4,12,70, nan,55,39, 16]
[3, 'Manchester United',38,22,5,11,71, nan,57,41, 16]
[5, 'Manchester United',38,20,5,13,65, nan,53,45, 8]
[4, 'Manchester United',38,22,7,9,73, nan,62,38, 24]
[5, 'Manchester United',38,20,6,12,66, nan,50,35, 15]
[4, 'Manchester United',38,22,5,11,71, nan,50,37, 13]
[4, 'Manchester United',38,22,3,13,69, nan,49,40, 9]
[4, 'Manchester United',38,20,5,13,65, nan,48,42, 6]
[4, 'Manchester United',38,20,5,13,65, nan,50,41, 9]
[6, 'Manchester United',38,21,2,15,65, nan,50,43, 7]
[5, 'Manchester United',38,20,9,9,69, nan,52,34, 18]
[4, 'Manchester United',38,21,5,12,68, nan,53,45, 8]
[3, 'Manchester United',38,22,7,9,73, nan,51,39, 12]
[4, 'Manchester United',38,21,4,13,67, nan,53,40, 13]
[5, 'Manchester United',38,22,3,13,69, nan,52,39, 13]
[3, 'Manchester United',38,24,4,10,76, nan,60,39, 21]
[7, 'Manchester United',38,19,7,12,64, nan,52,43, 9]
[6, 'Manchester United',38,22,2,14,68, nan,53,47, 6]
[5, 'Manchester United',38,21,4,13,67, nan,53,41, 12]
[5, 'Manchester United',38,21,5,12,68, nan,48,43, 5]
[4, 'Manchester United',38,22,5,11,71, nan,52,40, 12]
[3, 'Manchester United',38,25,2,11,77, nan,55,39, 16]
[4, 'Manchester United',38,21,4,13,67, nan,52,45, 7]
[5, 'Manchester United',38,23,5,10,74, nan,54,38, 16]
[4, 'Manchester United',38,23,5,10,74, nan,51,34, 17]
[7, 'Manchester United',38,20,6,12,66, nan,54,43, 11]
[5, 'Manchester United',38,19,8,11,65, nan,51,36, 15]
[4, 'Manchester United',38,21,3,14,66, nan,49,43, 6]
[3, 'Manchester United',38,24,5,9,77, nan,62,42, 20]
[3, 'Manchester United',38,23,4,11,73, nan,52,39, 13]
[5, 'Manchester United',38,21,5,12,68, nan,52,41, 11]
[3, 'Manchester United',38,21,7,10,70, nan,54,37, 17]
[5, 'Manchester United',38,20,6,12,66, nan,47,43, 4]
[5, 'Manchester United',38,21,5,12,68, nan,51,38, 13]
[4, 'Manchester United',38,21,7,10,70, nan,55,35, 20]
[5, 'Manchester United',38,21,5,12,68, nan,54,39, 15]
[5, 'Manchester United',38,22,4,12,70, nan,49,41, 8]
[6, 'Manchester United',38,20,4,14,64, nan,55,45, 10]
[5, 'Manchester United',38,21,5,12,68, nan,49,38, 11]
[5, 'Manchester United',38,20,5,13,65, nan,50,42, 8]
[7, 'Manchester United',38,20,4,14,64, nan,53,42, 11]
[4, 'Manchester United',38,22,6,10,72, nan,56,38, 18]
[5, 'Manchester United',38,22,6,10,72, nan,51,39, 12]
[5, 'Manchester United',38,21,4,13,67, nan,50,41, 9]
[4, 'Manchester United',38,22,4,12,70, nan,52,44, 8]
[4, 'Manchester United',38,21,7,10,70, nan,54,38, 16]
[4, 'Manchester United',38,22,4,12,70, nan,53,38, 15]
[5, 'Manchester United',38,21,3,14,66, nan,53,42, 11]
[4, 'Manchester United',38,21,5,12,68, nan,53,40, 13]
[3, 'Manchester United',38,20,9,9,69, nan,50,33, 17]
[3, 'Manchester United',38,24,4,10,76, nan,53,38, 15]
[5, 'Manchester United',38,21,6,11,69, nan,48,38, 10]
[4, 'Manchester United',38,22,5,11,71, nan,55,39, 16]
[5, 'Manchester United',38,20,2,16,62, nan,55,48, 7]
[5, 'Manchester United',38,20,7,11,67, nan,56,38, 18]
[3, 'Manchester United',38,22,6,10,72, nan,50,38, 12]
[5, 'Manchester United',38,21,5,12,68, nan,52,41, 11]
[4, 'Manchester United',38,22,4,12,70, nan,57,44, 13]
[5, 'Manchester United',38,20,7,11,67, nan,50,37, 13]
[4, 'Manchester United',38,22,5,11,71, nan,50,37, 13]
[7, 'Manchester United',38,21,2,15,65, nan,52,48, 4]
[4, 'Manchester United',38,22,4,12,70, nan,54,39, 15]
[4, 'Manchester United',38,23,2,13,71, nan,58,44, 14]
[4, 'Manchester United',38,21,4,13,67, nan,54,40, 14]
[5, 'Manchester United',38,22,5,11,71, nan,55,40, 15]
[4, 'Manchester United',38,22,4,12,70, nan,48,39, 9]
[6, 'Manchester United',38,20,3,15,63, nan,62,49, 13]
[4, 'Manchester United',38,22,5,11,71, nan,54,39, 15]
[4, 'Manchester United',38,23,6,9,75, nan,55,35, 20]
[3, 'Manchester United',38,24,4,10,76, nan,62,39, 23]
[4, 'Manchester United',38,21,4,13,67, nan,53,40, 13]
[5, 'Manchester United',38,21,5,12,68, nan,56,40, 16]
[3, 'Manchester United',38,23,5,10,74, nan,57,38, 19]
[4, 'Manchester United',38,23,5,10,74, nan,54,37, 17]
[4, 'Manchester United',38,21,8,9,71, nan,52,37, 15]
[5, 'Manchester United',38,21,3,14,66, nan,51,43, 8]
[6, 'Manchester United',38,20,4,14,64, nan,51,44, 7]
[4, 'Manchester United',38,22,3,13,69, nan,53,43, 10]
[3, 'Manchester United',38,22,5,11,71, nan,51,36, 15]
[6, 'Manchester United',38,20,6,12,66, nan,49,45, 4]
[6, 'Manchester United',38,20,5,13,65, nan,49,39, 10]
[4, 'Manchester United',38,21,4,13,67, nan,52,39, 13]
[2, 'Manchester United',38,23,3,12,72, nan,49,37, 12]
[7, 'Manchester United',38,19,6,13,63, nan,49,41, 8]
[4, 'Manchester United',38,21,7,10,70, nan,52,39, 13]
[3, 'Manchester United',38,26,3,9,81, nan,55,33, 22]
[6, 'Manchester United',38,21,5,12,68, nan,50,41, 9]
[4, 'Manchester United',38,23,2,13,71, nan,52,44, 8]
[4, 'Manchester United',38,22,2,14,68, nan,53,41, 12]
[4, 'Manchester United',38,20,5,13,65, nan,50,48, 2]
[4, 'Manchester United',38,22,4,12,70, nan,49,40, 9]
[5, 'Manchester United',38,22,3,13,69, nan,64,39, 25]
[6, 'Manchester United',38,20,4,14,64, nan,50,48, 2]
[5, 'Manchester United',38,20,5,13,65, nan,50,42, 8]
[4, 'Manchester United',38,23,4,11,73, nan,57,38, 19]
[4, 'Manchester United',38,22,5,11,71, nan,55,43, 12]
[3, 'Manchester United',38,22,4,12,70, nan,53,39, 14]
[5, 'Manchester United',38,22,3,13,69, nan,55,43, 12]
[7, 'Manchester United',38,20,4,14,64, nan,52,40, 12]
[5, 'Manchester United',38,20,6,12,66, nan,45,38, 7]
[4, 'Manchester United',38,22,5,11,71, nan,55,40, 15]
[4, 'Manchester United',38,22,7,9,73, nan,58,35, 23]
[4, 'Manchester United',38,20,5,13,65, nan,49,40, 9]
[5, 'Manchester United',38,21,5,12,68, nan,53,41, 12]
[4, 'Manchester United',38,22,5,11,71, nan,53,40, 13]
[4, 'Manchester United',38,21,6,11,69, nan,52,40, 12]
[7, 'Manchester United',38,19,5,14,62, nan,51,49, 2]
[6, 'Manchester United',38,21,2,15,65, nan,51,42, 9]
[5, 'Manchester United',38,22,3,13,69, nan,55,39, 16]
[4, 'Manchester United',38,21,3,14,66, nan,53,42, 11]
[4, 'Manchester United',38,22,2,14,68, nan,53,44, 9]
[4, 'Manchester United',38,20,5,13,65, nan,54,46, 8]
[7, 'Manchester United',38,20,4,14,64, nan,50,40, 10]
[9, 'Brighton',38,15,8,15,53, nan,50,48, 2]
[7, 'Brighton',38,17,10,11,61, nan,55,39, 16]
[8, 'Brighton',38,15,10,13,55, nan,54,43, 11]
[8, 'Brighton',38,17,8,13,59, nan,50,36, 14]
[7, 'Brighton',38,19,7,12,64, nan,55,39, 16]
[8, 'Brighton',38,17,11,10,62, nan,50,36, 14]
[8, 'Brighton',38,18,8,12,62, nan,48,39, 9]
[8, 'Brighton',38,15,9,14,54, nan,49,44, 5]
[9, 'Brighton',38,16,9,13,57, nan,50,40, 10]
[8, 'Brighton',38,15,13,10,58, nan,50,37, 13]
[5, 'Brighton',38,21,5,12,68, nan,56,36, 20]
[8, 'Brighton',38,18,8,12,62, nan,52,36, 16]
[7, 'Brighton',38,17,8,13,59, nan,55,39, 16]
[8, 'Brighton',38,15,9,14,54, nan,54,45, 9]
[8, 'Brighton',38,17,7,14,58, nan,49,40, 9]
[8, 'Brighton',38,18,6,14,60, nan,54,42, 12]
[6, 'Brighton',38,19,9,10,66, nan,49,35, 14]
[7, 'Brighton',38,17,7,14,58, nan,51,39, 12]
[7, 'Brighton',38,18,7,13,61, nan,53,36, 17]
[7, 'Brighton',38,19,7,12,64, nan,58,41, 17]
[8, 'Brighton',38,15,10,13,55, nan,56,49, 7]
[7, 'Brighton',38,19,4,15,61, nan,50,37, 13]
[9, 'Brighton',38,16,6,16,54, nan,48,43, 5]
[10, 'Brighton',38,15,9,14,54, nan,46,40, 6]
[7, 'Brighton',38,18,5,15,59, nan,48,43, 5]
[5, 'Brighton',38,21,7,10,70, nan,56,38, 18]
[5, 'Brighton',38,19,10,9,67, nan,57,34, 23]
[8, 'Brighton',38,18,7,13,61, nan,47,34, 13]
[8, 'Brighton',38,15,10,13,55, nan,51,40, 11]
[8, 'Brighton',38,17,7,14,58, nan,52,43, 9]
[8, 'Brighton',38,18,7,13,61, nan,50,40, 10]
[7, 'Brighton',38,18,7,13,61, nan,48,36, 12]
[7, 'Brighton',38,16,12,10,60, nan,52,41, 11]
[10, 'Brighton',38,13,8,17,47, nan,47,48, -1]
[9, 'Brighton',38,16,11,11,59, nan,51,38, 13]
[9, 'Brighton',38,17,5,16,56, nan,50,43, 7]
[10, 'Brighton',38,15,6,17,51, nan,50,45, 5]
[12, 'Brighton',38,14,8,16,50, nan,47,45, 2]
[7, 'Brighton',38,18,6,14,60, nan,48,38, 10]
[8, 'Brighton',38,17,8,13,59, nan,50,38, 12]
[4, 'Brighton',38,21,7,10,70, nan,55,33, 22]
[7, 'Brighton',38,17,7,14,58, nan,49,43, 6]
[10, 'Brighton',38,14,7,17,49, nan,49,48, 1]
[9, 'Brighton',38,17,6,15,57, nan,49,42, 7]
[12, 'Brighton',38,14,5,19,47, nan,46,53, -7]
[8, 'Brighton',38,15,8,15,53, nan,52,46, 6]
[10, 'Brighton',38,14,6,18,48, nan,50,49, 1]
[9, 'Brighton',38,15,6,17,51, nan,51,44, 7]
[6, 'Brighton',38,18,9,11,63, nan,56,38, 18]
[9, 'Brighton',38,16,5,17,53, nan,50,42, 8]
[8, 'Brighton',38,16,7,15,55, nan,44,37, 7]
[9, 'Brighton',38,17,5,16,56, nan,48,43, 5]
[9, 'Brighton',38,17,4,17,55, nan,51,44, 7]
[6, 'Brighton',38,17,5,16,56, nan,48,43, 5]
[10, 'Brighton',38,14,11,13,53, nan,46,42, 4]
[13, 'Brighton',38,12,11,15,47, nan,51,52, -1]
[7, 'Brighton',38,16,7,15,55, nan,47,46, 1]
[8, 'Brighton',38,17,6,15,57, nan,52,46, 6]
[7, 'Brighton',38,18,7,13,61, nan,47,36, 11]
[8, 'Brighton',38,17,9,12,60, nan,47,37, 10]
[7, 'Brighton',38,18,4,16,58, nan,46,44, 2]
[8, 'Brighton',38,17,7,14,58, nan,56,40, 16]
[8, 'Brighton',38,16,8,14,56, nan,51,45, 6]
[9, 'Brighton',38,15,9,14,54, nan,52,43, 9]
[7, 'Brighton',38,18,6,14,60, nan,56,45, 11]
[10, 'Brighton',38,15,8,15,53, nan,45,41, 4]
[9, 'Brighton',38,15,9,14,54, nan,49,41, 8]
[9, 'Brighton',38,16,7,15,55, nan,47,43, 4]
[7, 'Brighton',38,18,7,13,61, nan,51,36, 15]
[4, 'Brighton',38,20,9,9,69, nan,56,34, 22]
[9, 'Brighton',38,16,8,14,56, nan,49,42, 7]
[8, 'Brighton',38,17,9,12,60, nan,51,38, 13]
[11, 'Brighton',38,16,4,18,52, nan,48,47, 1]
[7, 'Brighton',38,19,6,13,63, nan,50,38, 12]
[8, 'Brighton',38,17,7,14,58, nan,51,43, 8]
